tour_id,title,rating,n_reviews,duration,is_pickup_offered,is_risk_free_cancellation,overview,starting_price_usd,duration_type
236,"San Francisco city tour",NULL,0,1.0,1,1,"Enjoy the best of San Francisco and its restaurants!! A 4hs or tour visiting the most awesome places in the city. Enjoy the deliciousness of our local chocolate factory Ghirardelli, or an awesome clam chowder soup at Boudin at Fishermen’s Wharf; enjoy a visit to Sausalito; a charming and heart welcoming city with an unbeatable view of San Francisco;",456.75,"More than 4 hours"
237,"Small-Group Vintage Wine Country Tour to Sonoma and Napa",4.5,51,9.0,1,1,"Enjoy an unforgettable day in the heart of California's famous Wine Country. Visit three highly regarded wineries and take a sip during an included wine tasting at all of the 3 wineries. Enjoy the scenic ride from San Francisco across the Golden Gate Bridge and then the idyllic rolling hills of wine country. Learn about each winery and the wine they produce at each stop. 3 tasting fees are included. If time permits, we can do more tastings. Wineries described can be replaced by the decision of the driver and passengers. A minimum of 4 people is required",1103.53,"More than 4 hours"
238,"Private Group Wine Tour of Napa and Sonoma",5.0,7,6.0,1,1,"Hire a luxury SUV or 14 passengers van with a professional driver and enjoy the beauty of the Wine Country! Cross the Golden Gate Bridge and take pictures at the Vista Point near the Lone Sailor Monument! Take pictures on t and of Sonoma & Napa! Learn about the history of California and San Francisco! Taste wine! Meet people! Have great lunch in one of the hundreds of great restaurants in the wine country! Visit 2-3 out of 600 wineries! Choose yourselves or let us choose for you! Taste red, white and sparkling Californian wines! Learn the history of the most famous wineries! The tour lasts on average 8 to 10 hours. Return to San Francisco via the Bay Bridge.",1398.18,"More than 4 hours"
239,"Small-Group Giant Redwoods and Russian River Wine Country Trip",4.8,185,10.0,1,1,"Take a day to truly enjoy the wine and redwoods of Sonoma County through the eyes of the passionate and fun guides who know it best. This full-day tour is designed for small groups who want to learn, have fun, and get a local feel for the wineries and redwoods just north of San Francisco. We purposefully choose NOT to go to Muir Woods, which is overrun with crowds and prevents our guests from fully enjoying the majesty of the Redwoods. Instead, we go to Armstrong Woods, which has older and taller trees, and far less crowds. The experience is for people that want to truly and fully experience the Giant California Coastal Redwoods. .",324.47,"More than 4 hours"
240,"Small-Group Half Day Sonoma Wine Country Tour with Two Tastings",4.4,168,6.5,1,1,"Elegance and expedience. A truly memorable afternoon in the heart of the Wine Country. You will be picked from your hotel in downtown San Francisco, Nob Hill, The Wharf, and after the tour, we will bring you back to the same location. We always make a short stop on the other side of the Golden Gate Bridge to take pictures and to compare temperatures there and in Sonoma. On the way to the wineries, you will hear about the history of San Francisco and California, as well as about the wine industry in Sonoma and Napa. On your way, you will see St. Quintin, the Mission San Rafael, and Marin County Civic Center building by Frank Lloyd Wright. We will visit 2 wineries in Sonoma. Both tastings are included. After the tastings, or in between the first and second tastings, we will visit Sonoma Plaza, the largest public square in California, ex northernmost point of Mexico, home of the last 21st Californian Mission and about 40 different restaurants.",153.47,"More than 4 hours"
241,"3 in 1 Tour: Muir Woods, Sausalito & Half Day Wine Country Visit",4.3,53,9.0,0,1,"Take a trip out of San Francisco for the day, & enjoy 2 of our most popular tour excursions in one day! Enjoy a scenic drive over the Golden Gate Bridge to an isolated canyon filled with ancient coastal redwood trees at Muir Woods National Monument! Enjoy solitude and peace, through the cool, moist air, as you stroll through 1000-year-old trees towering 260 feet tall. Next, enjoy a 1-hour lunch break in Sausalito, the seaside village across the Bay famous for its sweeping views, local boutiques and cafes. Don’t forget to snap a few panoramic shots of the picturesque San Francisco skyline. Continuing on, we head North into the vine-covered hillsides of the world-famous Wine Country! During your venture, you will visit 2 of our favorite wineries for wine tastings and an exclusive estate tour! Listen in as an expert wine host walks you through the fermentation process, barrel aging, bottling, and of course tastings of some award winning varietals! **Winery venue subject to change.",164.43,"More than 4 hours"
242,"Big Bus San Francisco Muir Woods and Alcatraz Island Combo",4.3,24,48.0,0,0,"Enjoy this adventure package including two of the most popular attractions in San Francisco. See the famous redwoods of Muir Woods National Monument and take a ferry to visit the notorious Alcatraz Island prison.",139.20,"More than 4 hours"
243,"Alcatraz and Madame Tussauds San Francisco",NULL,0,5.0,0,0,"With the Alcatraz + Madame Tussauds combo, you can explore both the World's Greatest Wax Museum and the prison cells of America’s most-wanted criminals at Alcatraz island! Start your adventure at Madame Tussauds, where you'll step into the world of celebrity fun and see wax likeness of celebrities, politicians, athletes and local San Francisco icons! Then head over to Pier 33 to depart on your Alcatraz adventure at your selected departure time. Madame Tussauds and Alcatraz are two of San Francisco’s most intriguing attractions. With this exciting combo, you’ll have the opportunity to experience both, and you don't have to see them on the same day!* *Madame Tussauds ticket entry is available for redemption for one week after date of Alcatraz departure selection.",81.35,"More than 4 hours"
244,"Alcatraz Muir Woods Sausalito Express with Brunch",4.2,23,4.0,1,0,"Guests will be assigned a departure time to Alcatraz Island and a same day visit to Muir Woods, Golden Gate, and Sausalito. This one day excursion gets you three iconic attractions on our family style road trip! Enjoy a hybrid of Tv and driver narration of the Golden Gate Bridge and famous Alcatraz Escapes! This tour includes: Assigned by us: Alcatraz Departure Time Slot Assigned by us: 70+ minutes at Muir Woods 20+ minutes in Sausalito (subject to weather/timing issues) $10 brunch credit to a vendor of our choosing Your tour time will be assigned as early as 6:45am or as late as 5:00pm. We reserve the right to designate what bus or days order of operations. Guests do not choose their time or order of activities. On select dates: guests will end this tour in Sausalito and sent by included Sausalito Ferry back to Pier 41. They will then walk to Pier 33 from Pier41. On select dates: Guests will start at Pier 33, ride the included ferry to Sausalito to start Muir Woods portion.",118.54,"More than 4 hours"
245,"Private Wine Tour of Napa and Sonoma",NULL,0,9.0,1,1,"Hire a luxury SUV or 14-passenger van with a professional driver/guide, and enjoy the beauty of the Wine Country! Bring your friends, relatives, or co-workers for an unforgettable day in Sonoma and Napa! Cross the Golden Gate Bridge and take pictures at Vista Point! Enjoy the beautiful scenery of the Wine Country! Hills and valleys, vineyards, and wineries! Learn about the history of California and San Francisco! Taste wine! Meet people! Have a great lunch in one of the hundreds of great restaurants in the wine country! Visit 2-3 out of 600 wineries! Choose yourselves, or let us choose for you! Taste red, white, and sparkling Californian wines! Learn the history of the most famous wineries! The tour lasts, on average, 8- 10 hours. We offer two of the following wineries: Cline, Jacuzzi, Homewood, Roche, Peter Cellars, Three Fat Guys, Buena Vista, and Viansa. Tastings included. If you want to visit one more winery, we can do it, 3rd tasting is on you.",1478.13,"More than 4 hours"
246,"Shore Excursion: Napa and Sonoma Ultimate Wine Tasting Experience",4.1,27,9.0,0,1,"Journey north across the Golden Gate into Napa and Sonoma Valley for a wine tasting tour in the California Wine Country. Your 9-hour itinerary from San Francisco includes exclusive estate tours of three popular wineries: Madonna Estate, Sutter Home and Ru Vango Winery. Stop to purchase lunch at Downtown Sonoma Square, where you'll find a bevy of dining options and boutique shops. Option to included a lunch is available.                                                                         **NOTE - Winery venues subject to change without notice based on availability and hours of operation; All wine tastings will take place outdoors.",143.55,"More than 4 hours"
